No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
148,COF,Capital One Financial Corporation,145,9,1,1,1,17,16,8,16,12,7,10,11,12,7,17,36901.29,6.35,0.77,3.09,-33.5,6.48,2.48,1.6,1.0,91.0,1.83,3.93,-4.4,3426.97,1.47,Financial,Credit Services,USA,5.42,96.58,0.73%,2752841,,1.18,1.2,19.20%,-6.60%,4.40%,14.50%,20.10%,,,1.0,,68.10%,22.60%,4/27/2023 4:30:00 PM,382.5,377.5,1.00%,-3.91%,-0.04%,2.01,1.74%,3.31%,-26.96%,3.89%,3.24%,3.29%,2.7,0.8,0.033961482708635325,3.03%,-6.62%,-6.16%,-33.27%,11.22%,49.04,-1.23%,1.98%,218,19,12,9,411,396,187,401,299,162,252,272,290,173,424,3525
149,LUV,Southwest Airlines Co.,145,14,2,5,1,18,2,9,16,10,15,12,7,18,4,12,18815.15,8.24,1.76,4.99,-47.7,41.9,2.27,1.5,0.76,76.1,2.15,6.53,-14.34,6580.01,1.14,Industrials,Airlines,USA,40.09,31.67,-1.68%,6603906,0.67,0.79,1.53,-24.70%,59.78%,2.40%,5.00%,3.40%,1.4,1.4,0.75,68.60%,3.50%,2.30%,4/27/2023 8:30:00 AM,593.0,591.67,0.10%,-0.38%,-4.56%,1.93,0.25%,0.25%,-26.04%,-5.94%,3.08%,2.53%,2.3,1.0,0.028102305020524153,1.60%,-3.91%,-11.32%,-36.79%,9.40%,47.59,-2.10%,0.43%,338,50,104,25,443,35,209,402,250,368,297,172,442,87,298,3520
150,VICI,VICI Properties Inc.,145,10,7,3,11,16,18,2,14,9,1,15,14,12,4,9,32284.97,13.07,1.42,44.69,-27.7,4.38,4.82,3.3,0.66,98.6,2.74,2.28,-4.91,6265.61,0.96,Real Estate,REIT - Diversified,USA,25.82,32.35,-1.01%,2775148,3.64,12.41,154.55,48.40%,7.10%,69.20%,5.50%,4.40%,,,0.66,99.10%,61.90%,43.00%,5/1/2023 4:30:00 PM,1004.2,999.84,0.42%,0.00%,-4.55%,4.38,0.09%,5.75%,14.47%,-0.15%,1.57%,1.90%,1.7,0.44,0.01916537867078825,1.62%,-1.89%,-1.05%,-9.36%,22.45%,49.85,-1.25%,0.24%,242,164,59,270,393,436,45,331,218,21,361,348,299,91,209,3487
151,CSX,CSX Corporation,145,5,9,13,7,8,13,12,6,14,15,3,10,14,2,14,61299.23,14.98,5.01,23.27,16.0,8.89,1.44,10.1,1.43,76.0,0.94,5.11,-6.25,14257.04,1.23,Industrials,Railroads,USA,15.64,30.46,0.13%,16726231,1.71,4.13,29.37,22.10%,9.13%,5.40%,32.20%,15.60%,1.6,1.4,1.42,71.00%,40.60%,28.00%,4/20/2023 4:30:00 PM,2076.0,2045.7,0.29%,0.00%,-2.25%,1.35,1.47%,14.30%,-11.48%,-1.68%,1.35%,1.96%,2.1,1.17,0.01969796454366382,3.64%,0.60%,-0.40%,-20.20%,18.06%,57.69,0.43%,-0.30%,125,208,308,159,182,319,284,143,347,370,70,229,331,33,334,3442
152,NWSA,News Corporation,145,19,17,2,12,2,2,13,16,5,1,13,4,16,8,15,10069.9,24.44,1.23,52.18,89.1,63.68,1.15,1.8,0.37,99.1,2.26,9.3,-10.08,2988.66,1.32,Communication Services,Entertainment,USA,34.12,17.4,-1.25%,1366994,,0.99,7.58,23.10%,-2.38%,5.00%,3.70%,6.70%,1.3,1.2,0.37,49.20%,3.60%,2.90%,2/9/2023 4:30:00 PM,576.0,495.38,0.10%,-3.94%,-0.70%,3.75,0.75%,12.11%,-16.98%,-4.40%,2.22%,2.03%,2.2,0.46,0.021839080459770118,3.52%,-1.47%,-0.17%,-21.62%,17.01%,54.44,-0.91%,-0.34%,460,403,43,296,51,27,319,393,112,11,311,92,398,196,377,3489
153,TSLA,"Tesla, Inc.",145,1,19,17,10,2,2,18,3,2,19,16,14,1,1,20,586814.45,33.85,13.07,39.87,121.7,40.08,0.0,17.3,0.07,44.8,3.24,2.52,49.72,167677.47,2.02,Consumer Cyclical,Auto Manufacturers,USA,51.03,185.0,-0.48%,96263335,4.32,7.2,26.45,39.90%,11.80%,47.30%,32.50%,26.10%,1.5,1.1,0.04,25.60%,16.80%,15.40%,4/19/2023 4:30:00 PM,3160.0,2642.27,0.10%,-92.93%,1.99%,0.51,-0.03%,-14.84%,-43.77%,50.19%,3.74%,4.15%,2.4,0.57,0.046270270270270274,-2.43%,-3.92%,-13.55%,-49.19%,81.71%,47.45,0.54%,-1.02%,8,459,418,250,34,36,448,57,50,472,395,340,3,1,481,3452
154,MOH,"Molina Healthcare, Inc.",146,15,7,14,7,7,6,20,10,11,2,12,2,10,19,4,17014.04,12.78,5.73,24.95,20.4,16.15,0.0,6.3,0.81,98.0,2.17,12.68,-1.82,509.87,0.67,Healthcare,Healthcare Plans,USA,21.68,293.7,-2.90%,572421,1.22,0.53,2.27,29.60%,17.83%,10.00%,27.20%,16.80%,1.5,1.5,0.81,15.00%,3.70%,2.50%,4/26/2023 4:30:00 PM,57.8,57.62,0.80%,-2.55%,-3.17%,2.45,2.85%,-16.32%,-11.50%,-11.06%,2.56%,2.10%,2.5,1.12,0.022676200204290092,7.06%,4.16%,-6.70%,-21.47%,17.58%,63.72,-2.57%,-0.34%,363,153,331,168,158,133,488,237,261,35,299,46,239,470,98,3479
155,BKR,Baker Hughes Company,146,11,8,6,16,20,2,7,20,6,1,8,5,15,4,17,30044.32,14.1,2.02,173.67,-129.1,32.06,2.61,-1.8,0.46,98.46,1.45,8.57,-7.46,6647.03,1.47,Energy,Oil & Gas Equipment & Services,USA,,29.15,-1.02%,5395608,,1.42,9.87,-4.90%,49.30%,4.20%,-4.00%,0.60%,1.3,0.9,0.42,20.90%,3.50%,-2.80%,4/19/2023 8:30:00 AM,1011.87,1010.22,0.15%,-18.44%,0.60%,2.2,2.24%,28.75%,-19.74%,-1.29%,2.32%,2.73%,2.0,0.81,0.029502572898799314,3.37%,-2.61%,5.28%,-24.59%,42.79%,51.47,-1.02%,0.00%,256,195,133,391,486,44,170,482,142,26,183,111,354,84,425,3482
156,UPS,"United Parcel Service, Inc.",146,2,10,16,10,13,14,5,3,12,16,11,10,5,8,11,165947.27,15.61,8.43,39.31,-10.1,7.96,3.36,16.4,0.99,72.5,1.96,4.62,5.42,3145.07,1.09,Industrials,Integrated Freight & Logistics,USA,14.6,192.87,0.98%,2034831,3.66,1.65,21.85,20.00%,3.99%,8.50%,67.50%,24.90%,1.2,1.2,0.88,76.40%,13.00%,11.50%,4/25/2023 8:30:00 AM,865.0,718.47,0.01%,-56.46%,-0.45%,4.49,2.27%,20.94%,2.65%,10.95%,1.92%,1.97%,2.4,0.65,0.019028361072224814,2.06%,3.54%,5.78%,-7.89%,24.54%,59.62,0.98%,0.00%,43,227,382,247,326,347,107,62,298,396,270,244,104,186,264,3503
157,BDX,"Becton, Dickinson and Company",146,5,13,9,18,11,10,12,19,9,7,1,5,8,16,3,71545.11,18.76,2.85,3000.0,3.7,11.55,1.42,0.0,0.65,90.9,0.71,8.96,0.35,1085.37,0.55,Healthcare,Medical Instruments & Supplies,USA,49.36,255.5,-0.31%,746832,7.84,3.82,116.9,3.10%,6.30%,9.30%,,5.20%,1.1,0.6,0.56,44.80%,,,5/4/2023 8:30:00 AM,283.89,281.58,0.10%,-0.50%,-1.96%,1.84,0.32%,15.72%,-5.08%,0.47%,1.09%,1.40%,2.2,0.69,0.01385518590998043,4.17%,5.39%,4.87%,-6.80%,18.34%,68.83,-0.37%,0.06%,110,309,208,450,255,239,288,466,214,165,25,102,199,392,58,3480
158,AON,Aon plc,146,5,14,20,7,2,10,15,8,20,8,4,2,7,17,7,66463.24,19.92,1000.0,25.96,118.8,11.58,0.69,7.8,100.0,89.6,1.06,13.51,2.73,857.88,0.89,Financial,Insurance Brokers,Ireland,26.77,324.48,-0.16%,464968,2.36,5.33,8.83,33.60%,11.36%,4.50%,,31.30%,1.0,1.0,,,29.80%,20.70%,4/28/2023 8:30:00 AM,207.2,189.53,0.10%,-26.38%,-1.51%,2.33,0.75%,18.48%,-1.46%,8.11%,1.09%,1.54%,2.8,0.54,0.014669625246548322,3.99%,4.94%,9.88%,-5.12%,31.79%,69.37,-0.02%,-0.14%,117,331,495,173,38,237,367,190,487,186,94,35,154,423,176,3503
159,MA,Mastercard Incorporated,146,1,17,19,11,7,5,15,1,17,14,1,7,10,9,12,357294.44,25.69,56.69,40.37,16.8,18.88,0.61,26.5,2.23,78.5,0.58,7.0,-1.94,2743.8,1.11,Financial,Credit Services,USA,36.43,372.43,0.75%,2254587,1.87,16.07,48.23,18.00%,19.47%,12.20%,153.60%,51.50%,1.2,1.2,2.18,,55.20%,44.70%,1/26/2023 8:30:00 AM,959.0,850.7,10.70%,-2.15%,-0.21%,1.8,3.03%,31.42%,7.70%,7.10%,1.41%,1.51%,1.8,0.82,0.01667427436028247,4.02%,3.38%,8.99%,-4.51%,34.51%,64.56,0.66%,0.09%,16,414,459,253,176,106,373,12,405,348,12,156,246,207,284,3467
160,WBA,"Walgreens Boots Alliance, Inc.",147,10,2,3,17,2,16,1,20,9,19,18,9,12,4,5,30763.37,7.34,1.44,3000.0,117.6,6.44,5.44,-3.3,0.66,59.8,4.34,5.31,-3.66,6752.19,0.7,Healthcare,Pharmaceutical Retailers,USA,,35.32,-1.29%,3806036,,0.23,16.72,5.80%,2.09%,2.30%,-13.50%,4.60%,0.6,0.3,0.46,20.20%,-6.00%,-2.40%,3/28/2023 8:30:00 AM,862.6,714.48,0.30%,-0.64%,-0.06%,4.59,-1.29%,10.58%,-20.14%,-5.46%,1.65%,2.01%,2.9,0.56,0.020385050962627407,2.71%,0.45%,-3.85%,-25.29%,16.22%,53.23,-1.31%,0.03%,248,33,61,418,40,398,25,488,217,454,437,221,279,82,105,3506
161,CE,Celanese Corporation,147,18,2,6,4,11,4,8,6,17,3,16,5,16,16,15,12361.89,7.63,2.13,12.63,2.1,21.21,2.53,10.4,2.6,96.6,3.21,8.22,-8.98,1112.06,1.3,Basic Materials,Chemicals,USA,6.36,110.72,-0.24%,892751,2.38,1.28,,20.50%,2.67%,9.50%,37.70%,9.20%,1.6,0.9,2.37,24.60%,14.20%,19.60%,2/23/2023 4:30:00 PM,108.51,108.11,0.20%,0.54%,-0.50%,3.12,4.42%,23.13%,-23.10%,8.29%,2.28%,2.70%,2.5,0.8,0.028540462427745668,4.93%,-2.15%,2.22%,-31.39%,27.70%,54.84,-0.56%,0.32%,432,39,147,88,265,87,178,140,417,62,391,117,381,387,366,3497
162,WRK,WestRock Company,147,20,4,1,3,8,16,4,15,11,7,12,4,19,10,13,7680.21,9.48,0.67,9.71,15.3,6.78,3.64,2.8,0.82,90.6,2.1,9.63,-19.26,2383.86,1.2,Consumer Cyclical,Packaging & Containers,USA,9.61,30.18,-0.63%,1269342,,0.36,18.5,5.50%,-13.29%,7.40%,7.00%,5.50%,1.5,1.0,0.78,18.80%,5.70%,3.80%,5/4/2023 8:30:00 AM,254.7,251.19,0.10%,-18.82%,0.91%,2.22,0.40%,-3.21%,-36.97%,-14.16%,2.24%,2.35%,2.4,0.53,0.02485089463220676,2.81%,-2.56%,-15.37%,-44.91%,12.44%,50.22,-0.17%,-0.46%,484,83,8,63,190,386,85,355,264,176,290,88,476,233,327,3508
163,PCAR,PACCAR Inc,147,9,7,11,7,3,20,12,7,11,18,9,13,4,8,8,37994.75,12.93,4.32,25.38,61.2,-12.88,1.38,9.6,0.87,66.8,1.65,2.87,7.58,3277.02,0.92,Industrials,Farm & Heavy Construction Machinery,USA,14.06,72.72,1.58%,2346956,54.72,1.32,6.03,6.20%,0.26%,8.20%,23.70%,12.40%,3.9,3.6,0.87,19.20%,13.50%,10.40%,1/24/2023 8:30:00 AM,783.0,515.79,1.40%,-1.98%,0.47%,2.6,6.18%,26.64%,36.07%,10.22%,2.05%,2.19%,2.7,0.72,0.02323982398239824,2.63%,0.27%,13.57%,-5.21%,45.63%,54.8,1.48%,0.10%,206,157,277,172,73,490,294,155,275,431,225,323,82,178,185,3523
164,AMGN,Amgen Inc.,147,3,7,19,8,7,16,5,6,18,14,8,8,15,9,4,133520.0,13.2,36.55,29.1,17.8,6.62,3.41,10.6,10.64,79.1,1.47,6.43,-7.72,2533.4,0.64,Healthcare,Drug Manufacturers - General,USA,20.63,250.0,-0.57%,1866183,5.01,5.07,14.35,2.00%,4.12%,2.90%,246.10%,20.60%,1.4,1.1,10.2,75.70%,36.60%,24.90%,1/31/2023 4:30:00 PM,535.0,532.73,0.21%,-0.08%,-1.48%,3.09,-1.31%,1.44%,-0.02%,-4.81%,1.50%,1.67%,2.7,0.74,0.016399999999999998,3.42%,4.65%,-0.70%,-15.73%,11.96%,60.97,-0.17%,-0.41%,56,171,455,191,168,392,102,136,450,342,189,177,357,219,87,3492
165,WTW,Willis Towers Watson Public Limited Company,147,12,8,8,14,18,5,12,14,6,2,5,5,14,19,5,25237.25,13.79,2.58,82.75,-43.6,18.98,1.41,3.1,0.47,98.4,1.12,8.07,-6.78,545.88,0.76,Financial,Insurance Brokers,United Kingdom,25.05,237.46,0.24%,408333,1.49,2.85,,14.80%,16.77%,1.60%,9.70%,6.70%,1.1,1.1,0.45,,13.40%,11.30%,4/27/2023 8:30:00 AM,109.0,105.76,0.30%,-10.66%,-0.47%,2.17,0.31%,18.11%,2.15%,-2.91%,1.38%,1.74%,2.5,0.75,0.017139728796428874,2.75%,0.35%,5.37%,-8.29%,26.38%,57.09,0.09%,0.14%,285,184,188,352,434,104,289,339,145,27,112,124,342,464,120,3509
166,NVR,"NVR, Inc.",147,14,9,13,3,4,20,16,1,4,10,13,9,2,20,9,18531.09,15.5,5.15,10.01,53.4,-2.31,0.0,31.3,0.26,86.0,2.19,5.82,14.16,22.42,0.99,Consumer Cyclical,Residential Construction,USA,11.44,5632.55,0.95%,13601,4.77,1.75,7.35,28.30%,2.40%,10.80%,56.10%,39.90%,,,0.26,27.60%,21.70%,16.30%,1/31/2023 8:30:00 AM,3.21,3.0,0.30%,-60.67%,-2.11%,2.93,3.01%,40.49%,29.42%,22.11%,1.43%,1.98%,2.5,0.61,0.01897364426414324,2.68%,6.04%,21.67%,-0.40%,57.51%,65.48,1.10%,-0.15%,340,223,311,66,83,479,401,4,79,235,303,203,33,503,213,3476
167,SRE,Sempra Energy,147,7,10,5,19,3,16,5,15,13,8,5,10,12,14,5,47468.38,15.96,1.84,3000.0,65.2,6.84,3.11,2.7,1.1,89.1,1.08,4.56,-4.91,1356.76,0.73,Utilities,Utilities - Diversified,USA,23.12,153.03,-1.12%,939156,5.59,3.29,128.29,13.00%,4.14%,8.50%,8.10%,3.20%,0.6,0.6,0.94,,15.90%,14.50%,2/28/2023 8:30:00 AM,314.73,310.86,0.04%,-29.22%,-0.49%,2.48,-1.49%,8.76%,-9.79%,-0.98%,1.51%,1.80%,2.2,0.69,0.01888518591125923,2.79%,1.03%,-2.21%,-13.28%,12.08%,55.27,-0.55%,-0.57%,163,233,111,460,65,385,126,361,317,195,104,247,300,351,112,3530
168,WMB,"The Williams Companies, Inc.",147,9,11,10,4,5,19,1,12,16,9,11,9,15,3,13,37394.29,17.33,3.24,13.41,34.6,0.86,5.89,4.3,2.0,88.1,1.91,5.59,-7.8,7371.77,1.19,Energy,Oil & Gas Midstream,USA,18.16,30.39,-0.36%,6877843,4.91,3.41,246.02,41.80%,3.70%,6.40%,18.10%,7.50%,0.8,0.7,1.92,68.50%,27.50%,18.70%,2/20/2023 4:30:00 PM,1218.84,1143.64,0.35%,-0.37%,0.88%,2.96,2.50%,3.51%,-12.65%,-7.63%,1.42%,2.00%,2.4,0.93,0.019743336623889437,3.52%,0.32%,-4.82%,-19.96%,9.32%,57.7,-0.65%,0.30%,210,267,233,98,118,465,16,299,392,211,263,213,363,72,322,3542
169,APH,Amphenol Corporation,147,7,16,15,9,6,12,13,5,9,3,4,14,11,9,14,46707.4,23.65,6.63,35.56,22.1,10.1,1.07,12.6,0.65,96.8,1.01,2.76,-3.41,2480.33,1.24,Technology,Electronic Components,USA,25.5,78.14,-0.65%,2290255,2.59,3.7,32.57,13.10%,9.86%,12.50%,28.70%,17.60%,2.4,1.6,0.65,31.90%,20.50%,15.10%,4/26/2023 8:30:00 AM,595.0,591.63,0.58%,-24.50%,0.04%,2.4,0.64%,16.37%,8.83%,2.63%,1.63%,1.70%,2.3,0.92,0.01817251087791144,-0.69%,-1.06%,3.25%,-5.70%,26.71%,47.51,-0.65%,0.00%,167,389,357,222,151,288,327,109,212,58,84,329,276,223,340,3532
170,WM,"Waste Management, Inc.",147,5,17,16,14,6,10,11,8,16,9,8,7,3,12,5,66893.61,24.63,9.87,76.71,25.6,11.85,1.69,7.4,2.19,87.8,1.46,6.6,8.27,1888.7,0.73,Industrials,Waste Management,USA,30.65,165.3,-0.93%,1229287,3.5,3.4,190.58,-1.30%,8.75%,6.30%,31.80%,12.30%,0.8,0.8,2.13,46.90%,17.10%,11.40%,4/26/2023 4:30:00 PM,409.2,405.67,0.10%,-8.37%,5.35%,3.13,1.00%,7.09%,2.13%,5.37%,1.22%,1.55%,2.4,0.65,0.015668481548699334,4.05%,7.00%,3.44%,-6.07%,19.02%,66.18,-0.08%,-0.85%,115,405,396,340,135,229,258,193,401,216,185,168,73,282,113,3509
171,FRC,First Republic Bank,148,20,1,1,20,10,1,1,18,3,2,20,20,20,1,10,2299.02,3.55,0.17,3000.0,7.5,87.56,8.23,0.8,0.09,97.2,30.1,-57.89,-89.71,33842.94,1.01,Financial,Banks - Regional,USA,1.59,13.12,-3.60%,23320576,,0.4,0.38,12.60%,,18.50%,11.50%,28.20%,,,0.09,,82.60%,26.30%,4/24/2023 4:30:00 PM,184.0,181.39,0.20%,0.00%,0.98%,1.61,-6.49%,-89.87%,-91.54%,-89.24%,5.38%,20.85%,2.7,0.69,0.333079268292683,-13.77%,-82.90%,-89.26%,-92.33%,13.89%,18.93,-5.81%,2.35%,502,3,1,503,234,20,6,440,54,50,503,503,503,12,230,3564
172,FITB,Fifth Third Bancorp,148,14,2,2,1,13,18,2,17,12,12,8,11,20,3,13,17728.55,7.04,1.2,3.44,-10.4,3.53,4.99,1.1,0.9,83.0,1.46,4.05,-24.24,9279.37,1.19,Financial,Banks - Regional,USA,7.89,26.44,-0.49%,5790758,1.63,2.69,1.45,6.30%,4.84%,8.00%,14.40%,15.20%,,,0.9,,76.60%,35.30%,4/20/2023 8:30:00 AM,688.68,678.27,0.10%,6.29%,-0.12%,1.07,1.38%,-17.94%,-33.28%,-19.41%,2.60%,4.16%,2.0,0.62,0.0434947049924357,0.92%,-16.21%,-21.41%,-36.85%,19.58%,40.24,-2.29%,1.84%,350,30,39,10,327,442,36,420,283,282,187,267,489,53,323,3538
173,CARR,Carrier Global Corporation,148,9,9,12,11,2,11,11,4,13,9,8,14,10,5,20,37253.64,15.6,4.77,42.29,119.6,10.6,1.67,14.2,1.14,87.9,1.47,2.29,-2.1,4727.69,4.0,Industrials,Building Products & Equipment,USA,10.83,44.3,0.45%,4449525,0.77,1.82,10.58,23.70%,14.00%,2.80%,49.20%,22.90%,1.6,1.2,1.12,26.80%,22.10%,17.30%,2/7/2023 8:30:00 AM,835.3,826.32,0.10%,-30.85%,-0.26%,2.57,5.98%,27.01%,6.03%,7.39%,3.01%,2.87%,2.4,0.94,0.02979683972911964,0.41%,-1.51%,6.68%,-9.90%,33.84%,50.32,-0.05%,0.50%,213,226,296,261,37,267,262,84,322,212,190,346,249,120,502,3587
174,EMR,Emerson Electric Co.,148,7,13,12,11,5,11,8,4,12,15,4,6,17,7,16,49221.75,19.17,4.7,43.91,41.6,10.6,2.41,13.5,0.93,76.1,0.99,7.24,-11.92,3761.84,1.39,Industrials,Specialty Industrial Machinery,USA,19.28,86.36,1.11%,6120584,1.93,2.66,21.67,16.20%,10.00%,5.20%,44.50%,11.90%,1.1,0.9,0.76,43.10%,16.50%,25.20%,2/8/2023 8:30:00 AM,583.6,565.69,0.20%,-8.31%,-0.28%,1.49,3.67%,11.43%,-6.96%,-10.10%,2.28%,2.06%,2.4,1.63,0.0230430754979157,2.85%,1.86%,-0.25%,-13.34%,19.27%,56.81,0.77%,0.34%,155,316,294,268,104,266,194,90,288,367,81,151,420,155,399,3548
175,EW,Edwards Lifesciences Corporation,148,6,18,16,12,11,8,20,2,3,11,13,8,3,7,10,50868.24,29.59,8.91,52.25,2.4,13.22,0.0,18.0,0.1,84.9,2.33,6.14,8.5,3467.44,1.01,Healthcare,Medical Devices,USA,34.59,84.36,-0.35%,2487282,3.87,9.45,41.86,12.50%,8.93%,9.40%,25.60%,23.50%,3.0,2.2,0.1,80.00%,32.50%,28.30%,4/26/2023 4:30:00 PM,613.0,602.89,0.10%,-24.68%,-0.08%,4.05,0.57%,2.07%,-30.19%,13.07%,1.82%,2.02%,2.4,0.72,0.02027027027027027,3.02%,5.72%,0.20%,-35.65%,25.67%,61.5,0.01%,-0.37%,148,440,388,297,264,198,479,49,55,258,316,192,71,171,229,3555
176,MNST,Monster Beverage Corporation,148,6,18,11,14,14,5,19,4,1,17,7,14,5,6,7,55166.45,29.95,3.91,78.92,-13.1,17.39,0.0,14.5,0.0,69.0,1.36,2.71,5.08,4113.03,0.86,Consumer Defensive,Beverages - Non-Alcoholic,USA,37.46,52.56,-0.59%,2578386,1.51,8.74,20.67,24.50%,24.86%,13.40%,17.30%,17.10%,4.8,3.8,0.0,50.30%,25.10%,18.90%,2/28/2023 4:30:00 PM,1044.82,751.99,0.30%,-4.91%,0.70%,2.5,0.00%,17.36%,27.13%,3.54%,1.36%,1.78%,2.2,0.63,0.018074581430745813,0.46%,1.68%,7.93%,-3.60%,28.62%,53.33,-0.17%,-0.42%,138,442,263,347,340,118,457,81,5,420,160,333,111,141,166,3522
177,CMG,"Chipotle Mexican Grill, Inc.",148,7,19,18,13,5,4,17,4,1,3,15,4,2,20,16,48359.51,33.94,20.32,57.3,39.9,21.97,0.0,13.4,0.0,96.3,2.67,9.27,14.93,279.16,1.33,Consumer Cyclical,Restaurants,USA,54.22,1738.3,1.19%,221808,2.23,5.6,53.79,39.00%,24.36%,14.00%,40.00%,37.10%,1.3,1.2,0.0,29.20%,13.40%,10.40%,4/25/2023 4:30:00 PM,27.68,27.55,0.50%,-8.74%,-0.61%,2.64,3.15%,14.17%,13.42%,25.28%,1.65%,1.76%,1.8,0.79,0.018184433066789393,4.27%,7.60%,12.78%,-0.93%,45.31%,67.68,1.19%,-0.01%,159,460,439,309,107,80,419,93,6,71,355,94,29,496,380,3497
178,TPR,"Tapestry, Inc.",149,19,4,12,11,7,9,6,5,10,3,18,11,10,7,17,10034.94,10.07,4.36,40.89,21.4,12.65,2.85,11.6,0.72,96.7,4.06,3.9,-2.25,3337.39,1.47,Consumer Cyclical,Luxury Goods,USA,12.55,42.13,0.48%,1557939,1.02,1.52,11.86,8.70%,12.25%,8.30%,35.60%,23.40%,1.9,1.1,0.71,69.30%,16.50%,12.70%,2/9/2023 8:30:00 AM,239.3,233.64,0.50%,-0.13%,3.58%,2.84,4.98%,34.99%,23.69%,10.64%,2.44%,2.57%,2.1,0.47,0.02682174222644196,2.02%,-1.42%,14.14%,-11.27%,59.64%,53.0,-0.17%,0.64%,462,93,278,254,156,214,150,122,236,59,430,275,252,176,426,3583
179,SWKS,"Skyworks Solutions, Inc.",149,14,4,9,7,14,7,9,4,5,14,14,18,3,12,15,17697.56,10.21,3.17,22.71,-13.0,15.07,2.25,13.5,0.39,78.9,2.51,-1.45,8.72,1842.35,1.28,Technology,Semiconductors,USA,15.03,110.08,1.25%,2013101,1.0,3.34,17.83,7.60%,15.00%,8.50%,22.00%,17.30%,2.8,1.7,0.3,47.60%,27.30%,22.30%,2/6/2023 4:30:00 PM,159.8,158.33,0.20%,-2.79%,1.45%,2.16,-1.14%,38.67%,-8.53%,20.79%,2.33%,2.42%,2.4,1.09,0.02598110465116279,-3.42%,-3.77%,8.78%,-11.36%,44.54%,43.36,1.16%,0.09%,352,98,226,153,339,154,211,91,118,343,336,449,68,289,357,3584
180,HLT,Hilton Worldwide Holdings Inc.,149,9,15,19,7,1,6,16,8,20,1,8,8,4,13,14,38139.69,21.81,1000.0,24.45,210.5,16.01,0.42,8.1,100.0,98.6,1.43,6.24,6.9,1635.62,1.23,Consumer Cyclical,Lodging,USA,31.8,144.31,1.33%,1349026,0.71,4.35,31.55,25.10%,45.03%,1.50%,-143.30%,21.20%,0.9,0.9,,42.10%,23.90%,14.30%,4/26/2023 8:30:00 AM,269.0,265.64,0.20%,-6.79%,-2.78%,2.33,2.62%,19.26%,-0.39%,14.21%,2.24%,2.08%,2.5,0.82,0.021620123345575497,4.57%,1.14%,8.56%,-14.10%,33.12%,58.59,1.33%,0.00%,205,363,474,166,18,139,384,183,496,23,180,187,90,315,338,3561
181,ANET,"Arista Networks, Inc.",149,6,17,16,15,3,10,19,2,2,17,9,8,1,9,15,51071.01,25.25,10.25,113.95,62.3,11.78,0.0,21.8,0.0,67.9,1.5,6.37,39.61,2580.23,1.27,Technology,Computer Hardware,USA,38.26,163.6,-0.72%,1398906,1.92,11.66,16.89,23.30%,19.90%,21.60%,31.00%,26.60%,4.3,3.2,0.0,61.10%,34.90%,30.90%,5/1/2023 4:30:00 PM,306.16,234.13,0.10%,-63.92%,1.40%,1.36,2.35%,57.84%,28.39%,34.82%,2.38%,2.67%,2.3,0.54,0.027200488997555013,-0.62%,9.42%,29.57%,-4.57%,83.58%,57.27,-0.32%,-0.41%,146,410,401,375,70,230,463,28,34,425,202,180,7,213,355,3539
182,RF,Regions Financial Corporation,150,15,2,2,2,13,20,3,17,3,15,13,10,19,2,14,17232.81,7.54,1.21,7.34,-8.6,-1.17,4.32,1.3,0.16,77.5,2.41,4.87,-17.22,12023.31,1.2,Financial,Banks - Regional,USA,8.13,18.51,0.65%,15091639,,3.38,1.53,17.10%,-0.88%,5.10%,14.80%,23.40%,,,0.16,,88.50%,42.10%,4/21/2023 8:30:00 AM,932.0,929.75,0.24%,-4.89%,0.73%,1.86,0.82%,-5.56%,-11.10%,-14.15%,2.03%,3.70%,2.3,1.26,0.03781739600216099,1.13%,-11.69%,-13.34%,-23.92%,32.78%,41.93,-1.12%,1.79%,359,37,40,49,317,478,61,414,63,354,327,238,463,43,329,3572
