filing_date,fund,ticker,value_usd,weight
2023-02-14,Scion Asset Management,GEO,11641241,0.250151
2023-02-14,Scion Asset Management,COHR,5265000,0.113136
2023-02-14,Scion Asset Management,BABA,4404500,0.094645
2023-02-14,Scion Asset Management,JD,4209750,0.090460
2023-02-14,Scion Asset Management,WWW,3892184,0.083636
2023-02-14,Scion Asset Management,MGM,3353000,0.072050
2023-02-14,Scion Asset Management,SKYW,2063750,0.044347
2023-05-12,Baupost Group,GOOG,608585,0.106956
2023-05-12,Baupost Group,VSAT,551218,0.096874
2023-05-12,Baupost Group,QRVO,472250,0.082995
2023-05-12,Baupost Group,WBD,381050,0.066968
2023-05-12,Baupost Group,FIS,263041,0.046228
2023-05-12,Baupost Group,EDU,209219,0.036769
2023-05-12,Baupost Group,SSNC,184907,0.032496
2023-05-12,Baupost Group,SWKS,83042,0.014594
2023-05-12,Baupost Group,FISV,60288,0.010595
2023-05-12,Baupost Group,GTN,32787,0.005762
2023-05-15,Berkshire Hathaway,AAPL,150975906991,0.481753
2023-05-15,Berkshire Hathaway,BAC,29539567372,0.094259
2023-05-15,Berkshire Hathaway,AXP,25008184965,0.079799
2023-05-15,Berkshire Hathaway,KO,24812000000,0.079173
2023-05-15,Berkshire Hathaway,CVX,21603623200,0.068936
2023-05-15,Berkshire Hathaway,OXY,13216875439,0.042174
2023-05-15,Berkshire Hathaway,KHC,12592298412,0.040181
2023-05-15,Berkshire Hathaway,MCO,7549445464,0.024090
2023-05-15,Berkshire Hathaway,HPQ,3549965209,0.011328
2023-05-15,Berkshire Hathaway,DVA,2927711683,0.009342
2023-05-15,Berkshire Hathaway,VRSN,2708323496,0.008642
2023-05-15,Berkshire Hathaway,C,2590428532,0.008266
2023-05-15,Berkshire Hathaway,KR,2468499999,0.007877
2023-05-15,Berkshire Hathaway,V,1870745332,0.005969
2023-05-15,Berkshire Hathaway,GM,1467200000,0.004682
2023-05-15,Berkshire Hathaway,MA,1448787750,0.004623
2023-05-15,Berkshire Hathaway,CHTR,1369267591,0.004369
2023-05-15,Pershing Square,LOW,2006921717,0.196439
2023-05-15,Pershing Square,CMG,1758148152,0.172089
2023-05-15,Pershing Square,QSR,1624396305,0.158997
2023-05-15,Pershing Square,HLT,1309955906,0.128220
2023-05-15,Pershing Square,GOOG,839256080,0.082147
2023-05-15,Pershing Square,GOOGL,226650050,0.022185
2023-05-15,Third Point,PCG,958072500,0.164622
2023-05-15,Third Point,CL,830407500,0.142686
2023-05-15,Third Point,DHR,693110000,0.119095
2023-05-15,Third Point,BBWI,503015238,0.086431
2023-05-15,Third Point,GOOGL,492717500,0.084662
2023-05-15,Third Point,MSFT,302715000,0.052015
2023-05-15,Third Point,DD,287080000,0.049328
2023-05-15,Third Point,IFF,234498000,0.040293
2023-05-15,Third Point,HCA,226764800,0.038964
2023-05-15,Third Point,CRM,159824000,0.027462
2023-05-15,Third Point,UNH,158317650,0.027203
2023-05-15,Third Point,AIG,148562000,0.025527
2023-05-15,Third Point,BABA,135536661,0.023289
2023-05-15,Third Point,HTZ,103441500,0.017774
2023-05-15,Third Point,AMD,98010000,0.016841
2023-05-15,Third Point,WCC,73092475,0.012559
2023-05-15,Third Point,MU,72261960,0.012417
2023-05-15,Tiger Global,MSFT,1710146301,0.176430
2023-05-15,Tiger Global,META,1580453747,0.163050
2023-05-15,Tiger Global,JD,1056779031,0.109024
2023-05-15,Tiger Global,AMZN,1000381313,0.103206
2023-05-15,Tiger Global,GOOGL,867595023,0.089507
2023-05-15,Tiger Global,WDAY,520052230,0.053652
2023-05-15,Tiger Global,NOW,375910614,0.038781
2023-05-15,Tiger Global,SE,291812932,0.030105
2023-05-15,Tiger Global,TTWO,286345411,0.029541
2023-05-15,Tiger Global,SNOW,286030208,0.029509
2023-05-15,Tiger Global,MA,263108840,0.027144
2023-05-15,Tiger Global,INTU,199910172,0.020624
2023-05-15,Tiger Global,DDOG,191987992,0.019807
2023-05-15,Tiger Global,GTM,185071179,0.019093
2023-05-15,Tiger Global,APO,165160621,0.017039
2023-05-15,Tiger Global,BZ,162188427,0.016732
2023-05-15,Tiger Global,TSM,147767386,0.015245
2023-05-15,Tiger Global,AAPL,140329900,0.014477
2023-05-15,Tiger Global,CRWD,123534000,0.012745
2023-05-15,Lone Pine Capital,WDAY,881256610,0.090514
2023-05-15,Lone Pine Capital,MSFT,772422586,0.079335
2023-05-15,Lone Pine Capital,TSM,761269169,0.078190
2023-05-15,Lone Pine Capital,BBWI,715721902,0.073512
2023-05-15,Lone Pine Capital,AMZN,682262573,0.070075
2023-05-15,Lone Pine Capital,DKS,647873429,0.066543
2023-05-15,Lone Pine Capital,BKNG,542683086,0.055739
2023-05-15,Lone Pine Capital,TDG,515085918,0.052904
2023-05-15,Lone Pine Capital,RH,431830955,0.044353
2023-05-15,Lone Pine Capital,UNH,421156613,0.043257
2023-05-15,Lone Pine Capital,CRM,406611435,0.041763
2023-05-15,Lone Pine Capital,MA,381220361,0.039155
2023-05-15,Lone Pine Capital,LPLA,376391338,0.038659
2023-05-15,Lone Pine Capital,KKR,344761343,0.035410
2023-05-15,Lone Pine Capital,PTC,343841949,0.035316
2023-05-15,Lone Pine Capital,V,334350416,0.034341
2023-05-15,Lone Pine Capital,FND,297089668,0.030514
2023-05-15,Lone Pine Capital,EPAM,288710812,0.029653
2023-05-15,Lone Pine Capital,AMD,277724370,0.028525
2023-05-15,Duquesne Family Office,CPNG,302378,0.146410
2023-05-15,Duquesne Family Office,NVDA,219848,0.106449
2023-05-15,Duquesne Family Office,MSFT,210182,0.101769
2023-05-15,Duquesne Family Office,LLY,208185,0.100802
2023-05-15,Duquesne Family Office,LW,206825,0.100144
2023-05-15,Duquesne Family Office,TECK,118079,0.057173
2023-05-15,Duquesne Family Office,KBR,99070,0.047969
2023-05-15,Duquesne Family Office,IQV,94373,0.045695
2023-05-15,Duquesne Family Office,GOOGL,91046,0.044084
2023-05-15,Duquesne Family Office,AMZN,83456,0.040409
2023-05-15,Duquesne Family Office,TMUS,72160,0.034939
2023-05-15,Duquesne Family Office,TSM,53820,0.026059
2023-05-15,Duquesne Family Office,META,50784,0.024589
2023-05-15,Duquesne Family Office,NTRA,49581,0.024007
2023-05-15,Duquesne Family Office,NWSA,47598,0.023047
2023-05-15,Duquesne Family Office,CVX,36466,0.017657
2023-05-15,Duquesne Family Office,FCX,34267,0.016592
2023-05-15,Duquesne Family Office,AMD,32312,0.015645
2023-05-15,Duquesne Family Office,VRT,29192,0.014135
2023-05-15,Scion Asset Management,JD,10972500,0.103393
2023-05-15,Scion Asset Management,BABA,10218000,0.096284
2023-05-15,Scion Asset Management,ZM,7384000,0.069579
2023-05-15,Scion Asset Management,COF,7212000,0.067958
2023-05-15,Scion Asset Management,SBSW,6656000,0.062719
2023-05-15,Scion Asset Management,CI,6388250,0.060196
2023-05-15,Scion Asset Management,COHR,4760000,0.044853
2023-05-15,Scion Asset Management,WFC,4672500,0.044029
2023-05-15,Scion Asset Management,WAL,4442500,0.041861
2023-05-15,Scion Asset Management,CTRA,3681000,0.034686
2023-05-15,Scion Asset Management,GEO,3156000,0.029739
2023-05-15,Scion Asset Management,NOV,2657925,0.025046
2023-05-15,Scion Asset Management,DVN,2444362,0.023033
2023-05-15,Scion Asset Management,FRCB,2098500,0.019774
2023-05-15,Scion Asset Management,HBAN,2070880,0.019514
2023-05-15,Scion Asset Management,REAL,862397,0.008126
2023-08-11,Baupost Group,VSAT,672082,0.123029
2023-08-11,Baupost Group,GOOG,498370,0.091230
2023-08-11,Baupost Group,FIS,370593,0.067839
2023-08-11,Baupost Group,WBD,316448,0.057928
2023-08-11,Baupost Group,QRVO,267084,0.048891
2023-08-11,Baupost Group,SSNC,225458,0.041271
2023-08-11,Baupost Group,GTX,197354,0.036127
2023-08-11,Baupost Group,EDU,162651,0.029774
2023-08-11,Baupost Group,AMZN,125660,0.023003
2023-08-11,Baupost Group,DG,41087,0.007521
2023-08-14,Berkshire Hathaway,AAPL,177591247296,0.528129
2023-08-14,Berkshire Hathaway,BAC,29632524052,0.088123
2023-08-14,Berkshire Hathaway,AXP,26410583940,0.078541
2023-08-14,Berkshire Hathaway,KO,24088000000,0.071634
2023-08-14,Berkshire Hathaway,CVX,19372950883,0.057612
2023-08-14,Berkshire Hathaway,OXY,13178796490,0.039192
2023-08-14,Berkshire Hathaway,KHC,11560036039,0.034378
2023-08-14,Berkshire Hathaway,MCO,8578175206,0.025510
2023-08-14,Berkshire Hathaway,HPQ,3714461041,0.011046
2023-08-14,Berkshire Hathaway,DVA,3626521918,0.010785
2023-08-14,Berkshire Hathaway,VRSN,2895944070,0.008612
2023-08-14,Berkshire Hathaway,C,2543470454,0.007564
2023-08-14,Berkshire Hathaway,KR,2350000000,0.006989
2023-08-14,Berkshire Hathaway,V,1970480801,0.005860
2023-08-14,Berkshire Hathaway,MA,1567948658,0.004663
2023-08-14,Berkshire Hathaway,CHTR,1406638055,0.004183
2023-08-14,Berkshire Hathaway,AMZN,1375428360,0.004090
2023-08-14,Pershing Square,CMG,2039767512,0.188575
2023-08-14,Pershing Square,QSR,1809947425,0.167329
2023-08-14,Pershing Square,LOW,1685719445,0.155844
2023-08-14,Pershing Square,HLT,1358396754,0.125583
2023-08-14,Pershing Square,CP,1219265797,0.112720
2023-08-14,Pershing Square,GOOG,1134359279,0.104871
2023-08-14,Pershing Square,GOOGL,261544500,0.024180
2023-08-14,Third Point,PCG,933120000,0.154980
2023-08-14,Third Point,DHR,624000000,0.103639
2023-08-14,Third Point,AMZN,534476000,0.088770
2023-08-14,Third Point,BBWI,519375000,0.086262
2023-08-14,Third Point,MSFT,517620800,0.085970
2023-08-14,Third Point,DD,328624000,0.054580
2023-08-14,Third Point,TSM,247254000,0.041066
2023-08-14,Third Point,BABA,245882500,0.040838
2023-08-14,Third Point,NVDA,211510000,0.035129
2023-08-14,Third Point,IFF,210913500,0.035030
2023-08-14,Third Point,ICE,209198000,0.034745
2023-08-14,Third Point,HCA,182088000,0.030243
2023-08-14,Third Point,GOOGL,170572500,0.028330
2023-08-14,Third Point,AIG,169743000,0.028192
2023-08-14,Third Point,J,161093810,0.026756
2023-08-14,Third Point,AMD,136692000,0.022703
2023-08-14,Third Point,HTZ,134609780,0.022357
2023-08-14,Tiger Global,META,2458014120,0.223144
2023-08-14,Tiger Global,MSFT,1930493336,0.175255
2023-08-14,Tiger Global,APO,947913285,0.086054
2023-08-14,Tiger Global,JD,719283162,0.065298
2023-08-14,Tiger Global,TTWO,702782299,0.063800
2023-08-14,Tiger Global,INTU,486735237,0.044187
2023-08-14,Tiger Global,AMZN,481716701,0.043731
2023-08-14,Tiger Global,GOOGL,456299393,0.041424
2023-08-14,Tiger Global,WDAY,451733467,0.041009
2023-08-14,Tiger Global,NOW,348755772,0.031661
2023-08-14,Tiger Global,LLY,339588418,0.030829
2023-08-14,Tiger Global,NVDA,265899797,0.024139
2023-08-14,Tiger Global,SE,195688302,0.017765
2023-08-14,Tiger Global,TSM,188574571,0.017119
2023-08-14,Tiger Global,GTM,171172474,0.015539
2023-08-14,Tiger Global,UBER,153555690,0.013940
2023-08-14,Tiger Global,SNOW,139826669,0.012694
2023-08-14,Lone Pine Capital,MSFT,852060026,0.088677
2023-08-14,Lone Pine Capital,TSM,646934238,0.067329
2023-08-14,Lone Pine Capital,AMZN,638183116,0.066418
2023-08-14,Lone Pine Capital,BBWI,613384313,0.063837
2023-08-14,Lone Pine Capital,RH,584385812,0.060819
2023-08-14,Lone Pine Capital,WDAY,582710136,0.060645
2023-08-14,Lone Pine Capital,BKNG,568554482,0.059172
2023-08-14,Lone Pine Capital,TDG,521288592,0.054253
2023-08-14,Lone Pine Capital,MA,462838586,0.048170
2023-08-14,Lone Pine Capital,PTC,450738096,0.046910
2023-08-14,Lone Pine Capital,LPLA,435524901,0.045327
2023-08-14,Lone Pine Capital,DKS,431778542,0.044937
2023-08-14,Lone Pine Capital,UNH,428330507,0.044578
2023-08-14,Lone Pine Capital,FND,390608804,0.040652
2023-08-14,Lone Pine Capital,KKR,367605392,0.038258
2023-08-14,Lone Pine Capital,LYV,362003901,0.037675
2023-08-14,Lone Pine Capital,CRM,358084855,0.037267
2023-08-14,Lone Pine Capital,V,294936149,0.030695
2023-08-14,Lone Pine Capital,HDB,284374258,0.029596
2023-08-14,Duquesne Family Office,NVDA,401901,0.158590
2023-08-14,Duquesne Family Office,CPNG,363727,0.143527
2023-08-14,Duquesne Family Office,MSFT,282294,0.111393
2023-08-14,Duquesne Family Office,LLY,251582,0.099274
2023-08-14,Duquesne Family Office,LW,237557,0.093740
2023-08-14,Duquesne Family Office,TMUS,163841,0.064652
2023-08-14,Duquesne Family Office,TECK,143846,0.056762
2023-08-14,Duquesne Family Office,OPCH,142669,0.056297
2023-08-14,Duquesne Family Office,NWSA,88228,0.034815
2023-08-14,Duquesne Family Office,GE,80860,0.031907
2023-08-14,Duquesne Family Office,TSM,49066,0.019361
2023-08-14,Duquesne Family Office,IQV,44675,0.017629
2023-08-14,Duquesne Family Office,NTRA,43455,0.017147
2023-08-14,Duquesne Family Office,BLDR,42201,0.016653
2023-08-14,Duquesne Family Office,PTC,38910,0.015354
2023-08-14,Duquesne Family Office,CVX,35168,0.013877
2023-08-14,Duquesne Family Office,KBR,32898,0.012982
2023-08-14,Duquesne Family Office,ORCL,32305,0.012748
2023-08-14,Duquesne Family Office,VRT,30560,0.012059
2023-08-14,Duquesne Family Office,AMZN,28468,0.011233
2023-08-14,Scion Asset Management,SPY,886560000,0.514769
2023-08-14,Scion Asset Management,QQQ,738840000,0.428997
2023-08-14,Scion Asset Management,EXPE,10939000,0.006352
2023-08-14,Scion Asset Management,CHTR,9184250,0.005333
2023-08-14,Scion Asset Management,GNRC,8202150,0.004762
2023-08-14,Scion Asset Management,CI,7716500,0.004480
